code_fichier,annee_deb,annee_fin,corpus SODUCO,coll_nt,collection,coll_titre,serie_nt,serie,Série_titre,code_ouvrage,Note_tableau_overleaf,partie,volume,exemplaire,code_exemplaire,ref_ouvrage_ouinon,titre ouvrage,source_in_title,source_in_resources,Version_num_ftpign,Vnum_lien_Gallica,Vnum_lien_retronews,Vnum_autre_source,Vnum_autre_source_lien,link,overview,titre_complement,contenant,redacteur,lieu_redac,format,prix,imprimeur,chez,sourcecoll,ScanBN,Notice BNF,archives,nl
DidotBottin_1864a,1864,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1864,4.0,a,,ex1,DidotBottin_1864_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1864",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6333170p,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6315515x,https://gallica.bnf.fr/ark:/12148/bpt6k6315515x.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,172.0
DidotBottin_1864b,1864,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1864,4.0,b,,ex1,DidotBottin_1864_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k6315515x,,,,https://gallica.bnf.fr/ark:/12148/bpt6k6315515x,https://gallica.bnf.fr/ark:/12148/bpt6k6315515x.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,173.0
DidotBottin_1865,1865,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1865,0.0,,,ex1,DidotBottin_1865_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1865",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,174.0
DidotBottin_1866,1866,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1866,0.0,,,ex1,DidotBottin_1866_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1866",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,175.0
DidotBottin_1867,1867,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1867,0.0,,,ex1,DidotBottin_1867_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1867",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,176.0
DidotBottin_1868,1868,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1868,0.0,,,ex1,DidotBottin_1868_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1868",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,177.0
DidotBottin_1869,1869,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1869,0.0,,,ex1,DidotBottin_1869_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1869",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,178.0
DidotBottin_1870a,1870,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1870,4.0,a,,ex1,DidotBottin_1870_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1870",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k96727875,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9668579h,https://gallica.bnf.fr/ark:/12148/bpt6k9668579h.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,179.0
DidotBottin_1870b,1870,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1870,4.0,b,,ex1,DidotBottin_1870_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9668579h,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9668579h,https://gallica.bnf.fr/ark:/12148/bpt6k9668579h.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,180.0
DidotBottin_1872,1871,1872.0,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1872,4.0,,,ex1,DidotBottin_1872_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1871",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9764746t,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9764746t,https://gallica.bnf.fr/ark:/12148/bpt6k9764746t.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,181.0
DidotBottin_1873,1873,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1873,4.0,,,ex1,DidotBottin_1873_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1873",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k97645375,,,,https://gallica.bnf.fr/ark:/12148/bpt6k97645375,https://gallica.bnf.fr/ark:/12148/bpt6k97645375.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,183.0
DidotBottin_1874a,1874,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1874,4.0,a,,ex1,DidotBottin_1874_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1874",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9672117f,,,,https://gallica.bnf.fr/ark:/12148/bpt6k32002386,https://gallica.bnf.fr/ark:/12148/bpt6k32002386.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,184.0
DidotBottin_1874b,1874,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1874,4.0,b,,ex1,DidotBottin_1874_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k32002386,,,,https://gallica.bnf.fr/ark:/12148/bpt6k32002386,https://gallica.bnf.fr/ark:/12148/bpt6k32002386.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,185.0
DidotBottin_1875,1875,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1875,4.0,,,ex1,DidotBottin_1875_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1875",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9763554c,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9763554c,https://gallica.bnf.fr/ark:/12148/bpt6k9763554c.lowres,,,Firmin-Didot et Cie.,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,186.0
DidotBottin_1876,1876,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1876,4.0,,,ex1,DidotBottin_1876_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1876",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9763553z,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9763553z,https://gallica.bnf.fr/ark:/12148/bpt6k9763553z.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,187.0
DidotBottin_1877,1877,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1877,4.0,,,ex1,DidotBottin_1877_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1877",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9677392n,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9677392n,https://gallica.bnf.fr/ark:/12148/bpt6k9677392n.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,188.0
DidotBottin_1878,1878,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1878,4.0,,,ex1,DidotBottin_1878_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1878",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9692809v,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9692809v,https://gallica.bnf.fr/ark:/12148/bpt6k9692809v.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,189.0
DidotBottin_1879,1879,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1879,4.0,,,ex1,DidotBottin_1879_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1879",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9762929c,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9762929c,https://gallica.bnf.fr/ark:/12148/bpt6k9762929c.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,190.0
DidotBottin_1880a,1880,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1880,4.0,a,,ex1,DidotBottin_1880_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 500.000 adresses de Paris, des départements et des pays étrangers 1880",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9672776c,,,,https://gallica.bnf.fr/ark:/12148/bpt6k96773984,https://gallica.bnf.fr/ark:/12148/bpt6k96773984.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,191.0
DidotBottin_1880b,1880,,00_corpus,12000:DidotBottin,DidotBottin,,12005:DidotBottin2,DidotBottin2,,DidotBottin_1880,4.0,b,,ex1,DidotBottin_1880_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k96773984,,,,https://gallica.bnf.fr/ark:/12148/bpt6k96773984,https://gallica.bnf.fr/ark:/12148/bpt6k96773984.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,192.0
DidotBottin_1881,1881,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses",DidotBottin_1881,4.0,,,ex1,DidotBottin_1881_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1881",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9764647w,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9764647w,https://gallica.bnf.fr/ark:/12148/bpt6k9764647w.lowres,,,"Firmin-Didot et Cie.  rue Jacob, 56 ; 1882-1906: rue Jacob, 54 ; 1882-1906: rue de l'université, 19 .",,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,193.0
DidotBottin_1882a,1882,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1882,4.0,a,,ex1,DidotBottin_1882_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1882",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9669143t,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9675447j,https://gallica.bnf.fr/ark:/12148/bpt6k9675447j.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,194.0
DidotBottin_1882b,1882,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1882,4.0,b,,ex1,DidotBottin_1882_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9675447j,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9675447j,https://gallica.bnf.fr/ark:/12148/bpt6k9675447j.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,195.0
DidotBottin_1883a,1883,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1883,4.0,a,,ex1,DidotBottin_1883_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1883",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9677737t,,,,https://gallica.bnf.fr/ark:/12148/bpt6k96762957,https://gallica.bnf.fr/ark:/12148/bpt6k96762957.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,196.0
DidotBottin_1883b,1883,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1883,4.0,b,,ex1,DidotBottin_1883_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9677773p,,,,https://gallica.bnf.fr/ark:/12148/bpt6k96762957,https://gallica.bnf.fr/ark:/12148/bpt6k96762957.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,197.0
DidotBottin_1883c,1883,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1883,4.0,c,,ex1,DidotBottin_1883_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k96762957,,,,https://gallica.bnf.fr/ark:/12148/bpt6k96762957,https://gallica.bnf.fr/ark:/12148/bpt6k96762957.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,198.0
DidotBottin_1884a,1884,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1884,4.0,a,,ex1,DidotBottin_1884_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1884",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9668037f,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9674771x,https://gallica.bnf.fr/ark:/12148/bpt6k9674771x.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,199.0
DidotBottin_1884b,1884,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1884,4.0,b,,ex1,DidotBottin_1884_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9674771x,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9674771x,https://gallica.bnf.fr/ark:/12148/bpt6k9674771x.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,200.0
DidotBottin_1885a,1885,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1885,4.0,a,,ex1,DidotBottin_1885_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1885",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k96839542,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9683956w,https://gallica.bnf.fr/ark:/12148/bpt6k9683956w.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,201.0
DidotBottin_1885b,1885,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1885,4.0,b,,ex1,DidotBottin_1885_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9683956w,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9683956w,https://gallica.bnf.fr/ark:/12148/bpt6k9683956w.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,202.0
DidotBottin_1886a,1886,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1886,4.0,a,,ex1,DidotBottin_1886_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1886",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k96762564,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9675454p,https://gallica.bnf.fr/ark:/12148/bpt6k9675454p.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,203.0
DidotBottin_1886b,1886,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1886,4.0,b,,ex1,DidotBottin_1886_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9675454p,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9675454p,https://gallica.bnf.fr/ark:/12148/bpt6k9675454p.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,204.0
DidotBottin_1887a,1887,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1887,4.0,a,,ex1,DidotBottin_1887_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1887",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9685861g,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9780345b,https://gallica.bnf.fr/ark:/12148/bpt6k9780345b.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,205.0
DidotBottin_1887b,1887,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1887,4.0,b,,ex1,DidotBottin_1887_ex1,,,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9780345b,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9780345b,https://gallica.bnf.fr/ark:/12148/bpt6k9780345b.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,206.0
DidotBottin_1888,1888,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1888,4.0,,,ex1,DidotBottin_1888_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1888",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k9763471j,,,,https://gallica.bnf.fr/ark:/12148/bpt6k9763471j,https://gallica.bnf.fr/ark:/12148/bpt6k9763471j.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,207.0
DidotBottin_1889,1889,,00_corpus,12000:DidotBottin,DidotBottin,,12006:DidotBottin3,DidotBottin3,,DidotBottin_1889,4.0,,,ex1,DidotBottin_1889_ex1,oui,"Annuaire-almanach du commerce, de l'industrie, de la magistrature et de l'administration ou almanach des 1.500.000 adresses de Paris, des départements, [des colonies] et des pays étrangers [de l'étranger] 1889",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k3200298g,,,,https://gallica.bnf.fr/ark:/12148/bpt6k3200298g,https://gallica.bnf.fr/ark:/12148/bpt6k3200298g.lowres,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb32695639f/date,,https://catalogue.bnf.fr/ark:/12148/cb32695639f,,208.0
